PSEAE	ECOLI	0.0492	0.4611	0.8405	0.5163	0.4313	
PSEAE	NEIG1	0.0503	0.7708	0.6485	0.3983	0.3327	
PSEAE	SALTY	0.0539	0.314	0.9489	0.5829	0.4869	
PSEAE	MYCLE	0.1075	0.0703	1.2772	0.7845	0.6553	
PSEAE	MYCTU	0.0809	0.0529	1.3344	0.8197	0.6847	
PSEAE	CAMJE	0.0748	0.2896	0.9668	0.5939	0.4961	
PSEAE	HELPY	0.0891	0.1728	1.0908	0.67	0.5597	
PSEAE	MYCUL	0.2289	***	4.3501	2.672	2.2319	
PSEAE	9EURO2	0.2595	***	5.2372	3.2169	2.6871	
PSEAE	9PEZI1	0.2601	***	4.869	2.9908	2.4982	
PSEAE	SPOS1	0.3135	***	5.5269	3.3949	2.8358	
PSEAE	SCHPO	0.307	***	4.9958	3.0686	2.5632	
PSEAE	DICDI	0.3576	***	6.8341	4.1979	3.5065	
PSEAE	DRAME	0.3752	***	7.5965	4.6661	3.8976	
PSEAE	9EURO1	0.3359	***	6.5063	3.9965	3.3383	
PSEAE	TRITR	0.3495	***	6.8045	4.1797	3.4913	
PSEAE	YEAST	0.3552	***	5.7302	3.5198	2.9401	
PSEAE	SCHMA	0.3855	***	7.6613	4.706	3.9309	
PSEAE	AJECG	0.3688	***	6.7305	4.1342	3.4533	
PSEAE	PARBA	0.4068	***	7.2865	4.4758	3.7386	
PSEAE	CANAL	0.3978	***	6.6977	4.1141	3.4365	
PSEAE	STRER	0.423	***	8.4219	5.1732	4.3212	
PSEAE	LEIIN	0.4208	***	7.3015	4.4849	3.7463	
PSEAE	CAEEL	0.4417	***	9.5458	5.8635	4.8978	
PSEAE	DROME	0.4154	***	8.4571	5.1948	4.3392	
PSEAE	TRYB2	0.4649	***	8.3228	5.1123	4.2703	
PSEAE	WUCBA	0.4565	***	9.5308	5.8543	4.8901	
PSEAE	PLAF7	0.4981	***	7.6497	4.6988	3.9249	
PSEAE	ONCVO	0.4662	***	9.0897	5.5833	4.6638	
PSEAE	SOYBN	0.4605	***	11.2105	6.8861	5.7519	
PSEAE	ARATH	0.4678	***	10.7032	6.5745	5.4917	
PSEAE	BRUMA	0.4715	***	8.6868	5.3359	4.4571	
PSEAE	TRYCC	0.4838	***	10.7619	6.6105	5.5218	
PSEAE	MAIZE	0.5028	***	12.0645	7.4107	6.1901	
PSEAE	DANRE	0.4654	***	10.5303	6.4682	5.4029	
PSEAE	ORYSJ	0.5158	***	12.3015	7.5562	6.3117	
PSEAE	RAT	0.4997	***	10.8343	6.655	5.5589	
PSEAE	MOUSE	0.5054	***	10.9795	6.7442	5.6334	
PSEAE	HUMAN	0.522	***	11.1693	6.8608	5.7308	
